date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:47:14	253809/253809	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:20:32%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Fddebbf26-9d7b-46e6-9a4c-710b5a8ea083.jpg&w=1920&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/ddebbf26-9d7b-46e6-9a4c-710b5a8ea0830597.jpg	(from https://powerperspectives.org/blog)
16:47:14	169459/169459	---MCZ	200	added ('OK')	text/html	etag:W/%2210uilcllo353mkn%22	https://powerperspectives.org/blog-posts-database/how-does-permitting-for-clean-energy-infrastructure-work	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/how-does-permitting-for-clean-energy-infrastructure-work.html	(from https://powerperspectives.org/blog)
16:47:14	169223/169223	---MCZ	200	added ('OK')	text/html	etag:W/%225gpc8bk3f23mdh%22	https://powerperspectives.org/blog-posts-database/prevalence-and-predictors-of-wind-energy-opposition-in-north-america	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/blog-posts-database/prevalence-and-predictors-of-wind-energy-opposition-in-north-america	(from https://powerperspectives.org/blog)
16:47:15	0/0	---MC-	400	error ('Bad%20Request')	text/html	date:Fri,%2023%20Aug%202024%2023:47:15%20GMT	https://powerperspectives.org/s.brightspotcdn.com/dims4/default/935d094/2147483647/strip/false/crop/5088x2862+0+222/resize/1200x675%21/quality/80?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fe1%2F2b%2F245581034687a3251df8c348378e%2Fsd-photos-1staff-799611-sd-fi-jacumba-solar-ec-010.jpg	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/s.brightspotcdn.com/dims4/default/935d094/2147483647/strip/false/crop/5/80.711a1f.delaye	(from https://powerperspectives.org/s.brightspotcdn.com/dims4/default/935d094/2147483647/strip/false/crop/5088x2862+0+222/resize/1200x675!/quality/80/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fe1%2F2b%2F245581034687a3251df8c348378e%2Fsd-photos-1staff-799611-sd-fi-jacumba-solar-ec-010.jpg)
16:47:15	585692/585692	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:21:08%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2F8b4f072a-c242-4bea-b65e-f1eca9cef627.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/8b4f072a-c242-4bea-b65e-f1eca9cef6277ad7.jpg	(from https://powerperspectives.org/conversations-database/conversation-vision-board)
16:47:16	571393/571393	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:26:23%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2F436782b1-c275-4e9e-9e4f-5f5b584e08e3.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/436782b1-c275-4e9e-9e4f-5f5b584e08e33802.jpg	(from https://powerperspectives.org/blog-posts-database/transmission-impossible-prospects-for-decarbonizing-the-us-grid)
16:47:17	692853/692853	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:26:24%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Fb6eeece9-6c82-485f-97ac-f830d1edd3b7.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/b6eeece9-6c82-485f-97ac-f830d1edd3b78eea.jpg	(from https://powerperspectives.org/blog-posts-database/the-climate-coalition-is-threatening-to-split-apart)
16:47:18	964764/964764	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:26:25%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2F4cd3e645-7710-4b16-b74e-60f1903f41d2.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/4cd3e645-7710-4b16-b74e-60f1903f41d247b0.jpg	(from https://powerperspectives.org/blog-posts-database/community-choice-aggregation-challenges-opportunities-and-impacts-on-renewable-energy-markets)
16:47:19	770253/770253	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:26:26%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Fbe86c133-e29c-48db-ac34-f883507e310b.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/be86c133-e29c-48db-ac34-f883507e310bf621.jpg	(from https://powerperspectives.org/blog-posts-database/power-politics-renewable-energy-policy-change-in-us-states)
16:47:21	703878/703878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2020:26:27%20GMT	https://powerperspectives.org/_next/image?url=https%3A%2F%2Fassets.super.so%2F46334435-3b74-41b7-af5c-da07fce6f90f%2Fimages%2Fddebbf26-9d7b-46e6-9a4c-710b5a8ea083.jpg&w=3840&q=90	/Users/anushreechaudhuri/pCloud%20Drive/MIT/MIT%20Work/Fieldwork/PerspectivesonPower_WebsiteClone_Aug232024/perspectives%20on%20power/powerperspectives.org/_next/ddebbf26-9d7b-46e6-9a4c-710b5a8ea083792f.jpg	(from https://powerperspectives.org/blog-posts-database/doctoral-students-weigh-costs-and-benefits-of-renewable-energies)
